"","loan_status","loan_amnt","grade","home_ownership","annual_inc","age","ir_cat","emp_cat"
"16036",0,10000,"B","RENT",60000,35,"11-13.5","0-15"
"16037",0,6000,"A","MORTGAGE",66000,22,"0-8","0-15"
"16038",0,15000,"A","RENT",92500,37,"0-8","0-15"
"16039",0,1200,"A","MORTGAGE",32000,23,"0-8","0-15"
"16040",0,2400,"B","RENT",18000,30,"11-13.5","Missing"
"16041",0,5375,"B","MORTGAGE",92904,38,"8-11","0-15"
"16042",1,30750,"D","RENT",80000,29,"Missing","0-15"
"16043",0,6400,"A","MORTGAGE",50000,22,"0-8","0-15"
"16044",0,22600,"D","OWN",130000,23,"13.5+","0-15"
"16045",0,9500,"A","RENT",28000,26,"8-11","0-15"
"16046",0,5000,"A","MORTGAGE",32500,28,"0-8","15-30"
"16047",0,12000,"B","MORTGAGE",37500,34,"Missing","0-15"
"16048",1,5000,"C","RENT",80000,22,"11-13.5","0-15"
"16049",0,15000,"B","RENT",60000,22,"11-13.5","0-15"
"16050",0,18000,"B","MORTGAGE",69900,32,"11-13.5","15-30"
"16051",0,7800,"A","MORTGAGE",59000,26,"0-8","Missing"
"16052",1,5400,"B","MORTGAGE",50000,23,"8-11","0-15"
"16053",0,1200,"B","MORTGAGE",61000,27,"8-11","0-15"
"16054",0,9250,"D","RENT",40000,23,"13.5+","0-15"
"16055",0,2875,"C","RENT",36800,25,"11-13.5","0-15"
"16056",0,15000,"B","RENT",44000,27,"Missing","0-15"
"16057",0,20000,"A","MORTGAGE",1e+05,27,"0-8","0-15"
"16058",0,8000,"C","RENT",51000,36,"11-13.5","0-15"
"16059",0,3000,"D","RENT",33600,29,"13.5+","0-15"
"16060",0,12000,"D","RENT",65000,24,"13.5+","0-15"
"16061",0,7000,"B","MORTGAGE",144000,29,"8-11","0-15"
"16062",0,14000,"C","MORTGAGE",36100,29,"13.5+","0-15"
"16063",1,5600,"C","MORTGAGE",66000,23,"13.5+","0-15"
"16064",0,35000,"E","RENT",2e+05,32,"13.5+","0-15"
"16065",0,13200,"B","RENT",31500,22,"11-13.5","0-15"
"16066",0,18000,"B","RENT",101500,30,"11-13.5","0-15"
"16067",0,7000,"A","MORTGAGE",73440,24,"0-8","0-15"
"16068",0,6000,"A","RENT",54000,29,"0-8","0-15"
"16069",0,10200,"B","RENT",48000,27,"8-11","0-15"
"16070",0,2000,"B","MORTGAGE",16800,22,"8-11","0-15"
"16071",0,2800,"B","RENT",48956,46,"8-11","0-15"
"16072",0,8000,"B","RENT",20000,28,"11-13.5","0-15"
"16073",0,17875,"A","OWN",30000,32,"0-8","0-15"
"16074",1,6000,"B","RENT",60000,24,"8-11","0-15"
"16075",0,5000,"B","RENT",30000,24,"11-13.5","0-15"
"16076",0,3000,"A","MORTGAGE",45000,25,"0-8","0-15"
"16077",0,10000,"A","MORTGAGE",82000,27,"0-8","0-15"
"16078",0,18000,"B","RENT",80000,27,"8-11","0-15"
"16079",0,3900,"B","MORTGAGE",75000,27,"8-11","0-15"
"16080",0,3500,"B","RENT",30000,26,"Missing","0-15"
"16081",0,7200,"B","RENT",27600,22,"8-11","0-15"
"16082",0,2600,"B","RENT",37000,30,"8-11","0-15"
"16083",0,21000,"B","MORTGAGE",225000,25,"11-13.5","15-30"
"16084",0,6000,"C","MORTGAGE",30288,22,"11-13.5","0-15"
"16085",0,6650,"B","MORTGAGE",43000,22,"8-11","0-15"
"16086",0,10000,"B","MORTGAGE",40000,24,"11-13.5","0-15"
"16087",0,10000,"A","MORTGAGE",80000,36,"0-8","0-15"
"16088",0,6000,"B","RENT",50650,22,"11-13.5","0-15"
"16089",0,10000,"D","OWN",30000,25,"13.5+","0-15"
"16090",0,8000,"B","MORTGAGE",81120,38,"11-13.5","0-15"
"16091",0,31825,"B","MORTGAGE",70000,30,"11-13.5","0-15"
"16092",0,20000,"C","RENT",76464,36,"11-13.5","0-15"
"16093",0,20000,"B","MORTGAGE",150000,28,"Missing","0-15"
"16094",0,19750,"B","MORTGAGE",74700,24,"11-13.5","0-15"
"16095",0,10000,"A","MORTGAGE",27996,21,"8-11","0-15"
"16096",0,4300,"C","RENT",52000,22,"Missing","0-15"
"16097",0,3000,"A","RENT",50000,35,"0-8","0-15"
"16098",0,15000,"A","RENT",44400,32,"0-8","0-15"
"16099",0,3300,"A","MORTGAGE",54400,24,"0-8","0-15"
"16100",0,8000,"E","MORTGAGE",50000,25,"13.5+","0-15"
"16101",0,15000,"A","MORTGAGE",62000,38,"0-8","0-15"
"16102",0,2000,"A","RENT",70000,23,"0-8","0-15"
"16103",1,14400,"B","MORTGAGE",70000,22,"11-13.5","0-15"
"16104",0,6200,"A","RENT",12000,32,"0-8","0-15"
"16105",0,6225,"B","RENT",63250,21,"8-11","0-15"
"16106",0,10000,"B","MORTGAGE",82000,32,"8-11","0-15"
"16107",0,5000,"A","RENT",10800,24,"0-8","15-30"
"16108",0,5000,"A","MORTGAGE",81510,50,"Missing","0-15"
"16109",0,10000,"B","RENT",87000,22,"11-13.5","0-15"
"16110",0,7500,"D","RENT",58000,22,"Missing","0-15"
"16111",0,7350,"B","RENT",33000,24,"11-13.5","0-15"
"16112",1,7500,"C","RENT",38400,22,"13.5+","30-45"
"16113",0,5000,"A","RENT",21000,21,"0-8","0-15"
"16114",0,15000,"B","MORTGAGE",62916,21,"11-13.5","15-30"
"16115",0,5200,"A","MORTGAGE",48000,32,"0-8","0-15"
"16116",0,6000,"B","RENT",35000,27,"11-13.5","0-15"
"16117",0,4000,"B","MORTGAGE",155000,22,"11-13.5","0-15"
"16118",0,10000,"C","RENT",86000,26,"11-13.5","0-15"
"16119",0,1500,"A","MORTGAGE",17544,28,"8-11","0-15"
"16120",0,4750,"B","OWN",22800,24,"11-13.5","0-15"
"16121",0,7200,"C","RENT",88500,25,"11-13.5","0-15"
"16122",0,7000,"A","RENT",45000,24,"0-8","0-15"
"16123",0,2500,"A","MORTGAGE",40000,21,"0-8","0-15"
"16124",0,10000,"A","MORTGAGE",60000,27,"0-8","0-15"
"16125",0,9600,"C","RENT",42000,42,"11-13.5","0-15"
"16126",0,16000,"C","RENT",55000,28,"13.5+","0-15"
"16127",0,6000,"B","RENT",50000,34,"8-11","0-15"
"16128",0,5000,"A","RENT",44000,28,"0-8","0-15"
"16129",0,5700,"A","MORTGAGE",45000,43,"0-8","0-15"
"16130",0,11000,"A","MORTGAGE",69000,26,"Missing","0-15"
"16131",0,4200,"B","RENT",72500,22,"11-13.5","0-15"
"16132",0,5000,"B","RENT",50000,29,"8-11","0-15"
"16133",0,12000,"D","MORTGAGE",54000,25,"13.5+","0-15"
"16134",0,16000,"A","MORTGAGE",108717,35,"0-8","0-15"
"16135",0,6000,"C","RENT",38160,36,"11-13.5","0-15"
"16136",0,7800,"B","RENT",85757,26,"11-13.5","0-15"
"16137",0,9000,"D","RENT",56000,24,"Missing","30-45"
"16138",0,13000,"A","RENT",49000,23,"0-8","0-15"
"16139",0,6000,"B","MORTGAGE",110000,34,"8-11","0-15"
"16140",0,6000,"C","MORTGAGE",58000,35,"11-13.5","0-15"
"16141",0,11200,"B","MORTGAGE",71000,37,"11-13.5","0-15"
"16142",0,6000,"E","RENT",60000,32,"13.5+","0-15"
"16143",0,9000,"E","RENT",55000,26,"13.5+","15-30"
"16144",0,3000,"A","MORTGAGE",41000,21,"0-8","Missing"
"16145",0,20000,"A","MORTGAGE",90000,25,"0-8","15-30"
"16146",0,30000,"B","MORTGAGE",65000,31,"11-13.5","15-30"
"16147",0,15000,"A","MORTGAGE",59500,30,"0-8","0-15"
"16148",0,8000,"C","RENT",70000,25,"13.5+","0-15"
"16149",0,12000,"D","RENT",75000,24,"Missing","15-30"
"16150",0,10000,"A","MORTGAGE",132000,22,"0-8","0-15"
"16151",0,12000,"B","RENT",81193.2,27,"8-11","0-15"
"16152",0,20400,"C","RENT",69996,37,"11-13.5","0-15"
"16153",0,20000,"B","MORTGAGE",170000,26,"8-11","0-15"
"16154",0,3575,"A","RENT",45000,26,"Missing","0-15"
"16155",1,18000,"B","MORTGAGE",53800,23,"8-11","0-15"
"16156",0,10000,"A","MORTGAGE",150000,36,"Missing","30-45"
"16157",0,10000,"C","RENT",50000,30,"11-13.5","0-15"
"16158",0,6000,"D","MORTGAGE",30000,32,"13.5+","0-15"
"16159",0,10000,"B","OWN",180000,31,"11-13.5","15-30"
"16160",0,6000,"A","MORTGAGE",76000,24,"8-11","15-30"
"16161",0,14000,"D","MORTGAGE",480000,34,"13.5+","0-15"
"16162",1,10500,"B","RENT",35000,22,"8-11","0-15"
"16163",0,14000,"C","MORTGAGE",60000,24,"Missing","15-30"
"16164",0,3500,"B","RENT",41000,21,"8-11","0-15"
"16165",0,6600,"A","MORTGAGE",82359,46,"0-8","0-15"
"16166",0,22000,"B","MORTGAGE",80000,29,"8-11","0-15"
"16167",0,8000,"B","MORTGAGE",55000,23,"8-11","0-15"
"16168",0,27600,"A","RENT",69000,24,"Missing","0-15"
"16169",0,35000,"C","MORTGAGE",160000,23,"13.5+","0-15"
"16170",0,10000,"A","MORTGAGE",60000,24,"8-11","0-15"
"16171",0,8400,"A","MORTGAGE",70000,31,"0-8","0-15"
"16172",0,4000,"D","RENT",51000,24,"13.5+","0-15"
"16173",0,9600,"D","MORTGAGE",55004,23,"13.5+","0-15"
"16174",0,10000,"A","MORTGAGE",60000,22,"8-11","15-30"
"16175",0,16000,"B","MORTGAGE",150000,29,"11-13.5","0-15"
"16176",0,2000,"B","RENT",36000,27,"11-13.5","0-15"
"16177",0,4000,"A","RENT",28000,24,"Missing","15-30"
"16178",0,4800,"C","MORTGAGE",122000,26,"Missing","0-15"
"16179",0,4750,"A","MORTGAGE",40000,22,"Missing","0-15"
"16180",1,2000,"A","RENT",56000,31,"0-8","15-30"
"16181",0,2800,"D","MORTGAGE",89000,27,"13.5+","0-15"
"16182",0,25000,"B","RENT",74400,32,"8-11","15-30"
"16183",0,14000,"A","RENT",42000,26,"0-8","0-15"
"16184",0,35000,"D","MORTGAGE",87000,24,"Missing","0-15"
"16185",0,20000,"B","RENT",90000,26,"11-13.5","15-30"
"16186",0,8000,"A","RENT",50000,25,"0-8","0-15"
"16187",0,3200,"A","RENT",55000,26,"8-11","0-15"
"16188",0,5000,"A","RENT",20743,31,"0-8","0-15"
"16189",0,20000,"A","RENT",72000,27,"8-11","0-15"
"16190",0,15000,"B","RENT",106000,27,"8-11","0-15"
"16191",0,5000,"B","RENT",23400,33,"11-13.5","0-15"
"16192",0,8000,"C","RENT",67200,23,"Missing","Missing"
"16193",0,12000,"B","MORTGAGE",60000,24,"8-11","0-15"
"16194",0,7000,"A","MORTGAGE",65000,23,"0-8","0-15"
"16195",0,4800,"C","RENT",61000,30,"13.5+","0-15"
"16196",0,8500,"A","RENT",64777.55,38,"0-8","0-15"
"16197",0,12000,"A","RENT",42000,24,"0-8","0-15"
"16198",0,15000,"A","MORTGAGE",57552,37,"8-11","0-15"
"16199",1,4925,"B","MORTGAGE",120000,30,"Missing","0-15"
"16200",1,4750,"D","MORTGAGE",29952,23,"13.5+","0-15"
"16201",0,4750,"B","MORTGAGE",123000,24,"8-11","0-15"
"16202",0,4000,"B","RENT",51600,23,"8-11","0-15"
"16203",1,6500,"D","RENT",60000,33,"13.5+","0-15"
"16204",0,10000,"B","RENT",36000,22,"11-13.5","0-15"
"16205",0,1600,"D","RENT",60000,21,"13.5+","0-15"
"16206",0,4000,"A","MORTGAGE",82000,27,"0-8","0-15"
"16207",0,6000,"D","RENT",21600,27,"13.5+","0-15"
"16208",0,3600,"C","MORTGAGE",76000,44,"13.5+","0-15"
"16209",0,6700,"D","OWN",55000,28,"13.5+","0-15"
"16210",0,4000,"C","OWN",36000,24,"11-13.5","0-15"
"16211",0,1750,"B","RENT",17000,23,"8-11","0-15"
"16212",0,16000,"E","MORTGAGE",70000,22,"13.5+","0-15"
"16213",1,2000,"D","MORTGAGE",48000,23,"13.5+","0-15"
"16214",0,10000,"A","RENT",45500,22,"0-8","0-15"
"16215",0,2400,"B","RENT",48000,23,"8-11","0-15"
"16216",0,2000,"B","RENT",40000,27,"8-11","0-15"
"16217",0,10000,"B","RENT",42000,22,"8-11","0-15"
"16218",0,8000,"D","RENT",120000,23,"13.5+","0-15"
"16219",0,1000,"B","MORTGAGE",35138.4,25,"Missing","0-15"
"16220",0,18000,"A","RENT",60000,33,"8-11","0-15"
"16221",0,2400,"A","MORTGAGE",28560,27,"0-8","0-15"
"16222",0,15000,"B","MORTGAGE",80000,36,"8-11","0-15"
"16223",0,35000,"B","OWN",100505,25,"11-13.5","0-15"
"16224",0,9600,"A","MORTGAGE",51996,22,"0-8","0-15"
"16225",1,6000,"C","RENT",72000,26,"11-13.5","30-45"
"16226",0,9600,"A","MORTGAGE",28000,25,"0-8","Missing"
"16227",0,8000,"D","MORTGAGE",112000,30,"13.5+","0-15"
"16228",0,5000,"B","RENT",30000,36,"11-13.5","0-15"
"16229",0,11000,"A","MORTGAGE",110000,28,"0-8","0-15"
"16230",0,12000,"B","RENT",93000,25,"Missing","0-15"
"16231",1,10000,"B","RENT",60000,29,"11-13.5","0-15"
"16232",0,6000,"A","RENT",20000,24,"0-8","15-30"
"16233",0,5500,"A","MORTGAGE",57000,35,"0-8","0-15"
"16234",0,12000,"B","RENT",50400,25,"Missing","0-15"
"16235",0,12000,"B","RENT",72000,33,"11-13.5","0-15"
"16236",0,8000,"B","RENT",36000,31,"8-11","0-15"
"16237",0,4200,"A","RENT",42000,24,"0-8","0-15"
"16238",0,5525,"C","MORTGAGE",79440,33,"13.5+","0-15"
"16239",0,12000,"A","MORTGAGE",125000,29,"0-8","0-15"
"16240",1,7000,"B","MORTGAGE",29500,32,"8-11","0-15"
"16241",0,4000,"A","OWN",15996,24,"0-8","15-30"
"16242",0,8000,"A","RENT",36000,29,"Missing","0-15"
"16243",0,7000,"A","MORTGAGE",57800,33,"0-8","0-15"
"16244",0,20000,"B","RENT",51500,24,"11-13.5","0-15"
"16245",0,10000,"A","RENT",54996,23,"0-8","0-15"
"16246",0,8000,"B","MORTGAGE",90730,24,"Missing","0-15"
"16247",0,14000,"B","OWN",60000,25,"11-13.5","0-15"
"16248",0,5000,"A","MORTGAGE",52000,21,"0-8","0-15"
"16249",0,15000,"D","OWN",209000,28,"13.5+","0-15"
"16250",0,3000,"A","RENT",22800,22,"0-8","0-15"
"16251",0,10000,"B","OWN",68000,31,"Missing","0-15"
"16252",0,5000,"A","MORTGAGE",56000,25,"0-8","Missing"
"16253",1,15000,"B","MORTGAGE",88268,23,"11-13.5","15-30"
"16254",0,17000,"D","RENT",51000,24,"13.5+","Missing"
"16255",0,10000,"B","MORTGAGE",44000,22,"11-13.5","0-15"
"16256",1,4750,"C","MORTGAGE",16800,22,"13.5+","0-15"
"16257",0,6000,"A","MORTGAGE",43200,22,"0-8","0-15"
"16258",0,2500,"C","RENT",45000,22,"13.5+","0-15"
"16259",0,12250,"C","RENT",50000,24,"13.5+","0-15"
"16260",0,11000,"D","RENT",58000,29,"13.5+","0-15"
"16261",1,15000,"C","MORTGAGE",228000,26,"13.5+","0-15"
"16262",0,8000,"B","RENT",20000,24,"8-11","0-15"
"16263",0,10000,"C","OWN",85000,27,"11-13.5","0-15"
"16264",1,12000,"A","RENT",80000,30,"8-11","0-15"
"16265",0,12000,"A","MORTGAGE",130000,25,"0-8","0-15"
"16266",0,9000,"C","RENT",80000,25,"Missing","0-15"
"16267",0,6000,"A","MORTGAGE",25000,33,"0-8","0-15"
"16268",0,10000,"C","RENT",48000,23,"11-13.5","0-15"
"16269",0,20000,"C","MORTGAGE",165000,26,"11-13.5","15-30"
"16270",0,8000,"B","OWN",39996,27,"11-13.5","0-15"
"16271",0,10000,"B","MORTGAGE",45000,23,"11-13.5","0-15"
"16272",0,7000,"B","RENT",90000,22,"8-11","0-15"
"16273",0,10000,"B","RENT",51000,24,"11-13.5","0-15"
"16274",0,10000,"E","RENT",70000,24,"13.5+","15-30"
"16275",0,15000,"C","RENT",45000,23,"11-13.5","15-30"
"16276",0,1500,"B","RENT",52000,21,"11-13.5","0-15"
"16277",0,3200,"D","RENT",36000,22,"13.5+","Missing"
"16278",0,8000,"C","RENT",85000,24,"11-13.5","0-15"
"16279",0,10000,"A","RENT",75000,22,"0-8","15-30"
"16280",1,4950,"B","MORTGAGE",19200,22,"11-13.5","15-30"
"16281",0,14000,"D","RENT",60000,38,"Missing","0-15"
"16282",0,12000,"B","RENT",120000,35,"8-11","0-15"
"16283",0,12000,"B","RENT",52000,22,"11-13.5","15-30"
"16284",0,5000,"A","RENT",35000,23,"0-8","0-15"
"16285",1,5000,"E","RENT",36000,27,"13.5+","0-15"
"16286",0,21000,"B","RENT",80000,36,"11-13.5","15-30"
"16287",0,10400,"D","MORTGAGE",84000,31,"13.5+","0-15"
"16288",0,11500,"B","MORTGAGE",40499,22,"11-13.5","0-15"
"16289",0,8000,"B","MORTGAGE",85000,26,"Missing","0-15"
"16290",0,5000,"A","RENT",38000,22,"0-8","0-15"
"16291",0,18000,"C","MORTGAGE",53000,21,"13.5+","0-15"
"16292",0,15000,"C","MORTGAGE",88140,25,"11-13.5","0-15"
"16293",0,10000,"B","MORTGAGE",29004,46,"11-13.5","0-15"
"16294",0,10000,"D","RENT",42910,25,"13.5+","0-15"
"16295",0,6500,"C","RENT",42000,25,"11-13.5","0-15"
"16296",0,4500,"A","RENT",78996,25,"8-11","15-30"
"16297",0,21000,"B","RENT",117000,29,"8-11","0-15"
"16298",0,21000,"B","OWN",50000,24,"8-11","Missing"
"16299",0,7500,"A","MORTGAGE",57200,22,"0-8","0-15"
"16300",0,15000,"D","MORTGAGE",96000,22,"13.5+","0-15"
"16301",0,11000,"B","MORTGAGE",130000,38,"8-11","0-15"
"16302",0,8000,"B","RENT",55550,23,"Missing","15-30"
"16303",0,10000,"B","MORTGAGE",55000,26,"8-11","0-15"
"16304",0,6500,"B","MORTGAGE",69592,27,"8-11","0-15"
"16305",0,12000,"D","RENT",48686,36,"13.5+","15-30"
"16306",0,11500,"D","RENT",36000,28,"13.5+","0-15"
"16307",0,7500,"B","RENT",81000,27,"8-11","0-15"
"16308",0,24250,"D","RENT",80000,27,"13.5+","0-15"
"16309",0,8000,"A","MORTGAGE",72000,24,"0-8","0-15"
"16310",0,3600,"A","MORTGAGE",55000,40,"0-8","0-15"
"16311",0,16000,"D","MORTGAGE",91000,23,"13.5+","15-30"
"16312",1,1400,"B","RENT",41652,26,"11-13.5","0-15"
"16313",0,5600,"A","MORTGAGE",70000,28,"0-8","0-15"
"16314",0,9900,"A","MORTGAGE",101400,24,"0-8","15-30"
"16315",0,3500,"D","MORTGAGE",75500,28,"13.5+","0-15"
"16316",0,5000,"C","MORTGAGE",65004,25,"11-13.5","0-15"
"16317",0,6800,"C","MORTGAGE",97000,24,"13.5+","0-15"
"16318",0,12000,"A","MORTGAGE",130000,32,"8-11","0-15"
"16319",0,35000,"A","MORTGAGE",95000,23,"0-8","30-45"
"16320",1,3000,"A","RENT",50000,23,"0-8","0-15"
"16321",0,15650,"F","RENT",44400,24,"13.5+","0-15"
"16322",0,10000,"D","RENT",275000,27,"13.5+","0-15"
"16323",0,6000,"C","MORTGAGE",96000,24,"13.5+","0-15"
"16324",0,8000,"C","RENT",55000,24,"13.5+","0-15"
"16325",0,8500,"B","RENT",42000,22,"11-13.5","0-15"
"16326",0,7200,"B","MORTGAGE",58000,25,"11-13.5","0-15"
"16327",0,5000,"C","RENT",38000,24,"13.5+","0-15"
"16328",1,8400,"D","RENT",130000,23,"13.5+","0-15"
"16329",0,6000,"D","RENT",25200,38,"13.5+","0-15"
"16330",0,23750,"C","MORTGAGE",110000,26,"11-13.5","15-30"
"16331",1,5000,"D","RENT",10000,21,"11-13.5","0-15"
"16332",0,4800,"D","OWN",52800,22,"13.5+","0-15"
"16333",0,20000,"A","MORTGAGE",60000,29,"0-8","0-15"
"16334",0,20000,"B","MORTGAGE",66000,22,"8-11","0-15"
"16335",0,7200,"D","MORTGAGE",65000,43,"13.5+","15-30"
"16336",1,24000,"B","MORTGAGE",53000,22,"8-11","0-15"
"16337",1,12000,"C","RENT",79500,23,"11-13.5","0-15"
"16338",0,24000,"B","MORTGAGE",110000,37,"11-13.5","0-15"
"16339",0,10000,"A","RENT",126000,47,"0-8","0-15"
"16340",0,4800,"C","OWN",25000,25,"11-13.5","0-15"
"16341",0,4000,"B","RENT",57000,22,"Missing","0-15"
"16342",0,8000,"A","MORTGAGE",22000,24,"0-8","0-15"
"16343",0,1500,"A","OWN",10980,24,"0-8","0-15"
"16344",0,6000,"B","MORTGAGE",98000,21,"8-11","0-15"
"16345",0,8000,"C","MORTGAGE",75000,24,"13.5+","15-30"
"16346",0,8000,"A","RENT",56004,32,"0-8","0-15"
"16347",0,4900,"A","MORTGAGE",120000,23,"0-8","0-15"
"16348",0,12000,"D","MORTGAGE",1e+05,24,"13.5+","45+"
"16349",0,9000,"B","RENT",45600,41,"8-11","0-15"
"16350",0,6000,"D","RENT",33996,27,"13.5+","0-15"
"16351",0,5600,"A","RENT",55692,21,"0-8","15-30"
"16352",0,12000,"A","RENT",38200.08,37,"8-11","0-15"
"16353",0,10000,"A","RENT",72000,26,"0-8","0-15"
"16354",0,6700,"C","RENT",53000,33,"11-13.5","0-15"
"16355",0,3200,"C","MORTGAGE",40800,29,"13.5+","0-15"
"16356",1,2500,"B","MORTGAGE",44340,26,"11-13.5","0-15"
"16357",0,7000,"A","RENT",42000,26,"Missing","0-15"
"16358",0,9000,"A","MORTGAGE",54000,26,"8-11","0-15"
"16359",0,2000,"C","RENT",34000,29,"13.5+","15-30"
"16360",0,6000,"A","RENT",45000,21,"8-11","0-15"
"16361",0,1500,"B","MORTGAGE",35000,21,"8-11","45+"
"16362",0,3000,"D","MORTGAGE",56604,30,"13.5+","0-15"
"16363",0,4800,"A","MORTGAGE",87000,29,"8-11","0-15"
"16364",0,8500,"A","MORTGAGE",60000,29,"0-8","0-15"
"16365",0,6250,"B","OWN",18000,21,"8-11","0-15"
"16366",0,10000,"B","RENT",50000,29,"11-13.5","0-15"
"16367",1,9000,"D","MORTGAGE",54000,38,"13.5+","15-30"
"16368",0,14400,"E","RENT",40320,24,"13.5+","0-15"
"16369",0,4000,"C","RENT",27600,28,"13.5+","0-15"
"16370",0,5000,"A","MORTGAGE",80000,24,"0-8","0-15"
"16371",0,4800,"A","MORTGAGE",35000,38,"0-8","0-15"
"16372",0,15000,"B","MORTGAGE",50000,26,"8-11","0-15"
"16373",0,17000,"A","MORTGAGE",110000,28,"0-8","0-15"
"16374",0,9600,"A","RENT",65450,24,"8-11","0-15"
"16375",0,8000,"C","MORTGAGE",46500,31,"11-13.5","0-15"
"16376",0,8500,"B","RENT",47000,25,"8-11","0-15"
"16377",0,4500,"A","RENT",28800,29,"0-8","0-15"
"16378",0,15000,"B","OWN",155000,32,"11-13.5","0-15"
"16379",0,1500,"B","RENT",39600,28,"11-13.5","0-15"
"16380",0,7500,"A","OWN",74400,37,"0-8","15-30"
"16381",0,2200,"B","RENT",70000,27,"8-11","0-15"
"16382",0,5575,"B","OWN",62000,23,"Missing","0-15"
"16383",0,10400,"A","RENT",40800,21,"8-11","0-15"
"16384",0,2400,"E","RENT",13000,23,"13.5+","0-15"
"16385",0,3500,"C","RENT",38400,22,"13.5+","0-15"
"16386",0,5000,"B","RENT",23000,29,"Missing","0-15"
"16387",0,13000,"A","MORTGAGE",140000,33,"0-8","0-15"
"16388",0,12000,"A","RENT",90444,29,"0-8","15-30"
"16389",0,5500,"A","MORTGAGE",65000,23,"0-8","0-15"
"16390",0,4000,"D","RENT",175000,29,"13.5+","Missing"
"16391",1,4800,"B","RENT",44100,28,"8-11","0-15"
"16392",0,14000,"C","MORTGAGE",38400,29,"13.5+","0-15"
"16393",0,16000,"C","RENT",85000,23,"13.5+","0-15"
"16394",0,7000,"B","RENT",40000,22,"8-11","0-15"
"16395",0,9000,"D","RENT",84500,28,"13.5+","0-15"
"16396",0,10000,"B","RENT",45000,21,"Missing","0-15"
"16397",0,13000,"A","RENT",61211.04,35,"0-8","0-15"
"16398",1,4800,"C","RENT",38900,35,"11-13.5","0-15"
"16399",0,14000,"D","OWN",70000,28,"13.5+","0-15"
"16400",0,10000,"A","RENT",36000,25,"0-8","0-15"
"16401",0,6000,"C","RENT",32004,28,"13.5+","0-15"
"16402",1,10000,"A","OWN",59000,28,"0-8","15-30"
"16403",0,1500,"C","RENT",32000,24,"13.5+","0-15"
"16404",0,18000,"B","MORTGAGE",108639,43,"8-11","0-15"
"16405",0,3700,"A","RENT",27996,21,"0-8","0-15"
"16406",0,5750,"B","RENT",34000,24,"8-11","0-15"
"16407",0,5000,"A","RENT",60996,24,"Missing","0-15"
"16408",0,7500,"B","OWN",22000,26,"8-11","0-15"
"16409",0,1000,"C","RENT",33000,30,"13.5+","0-15"
"16410",0,6500,"B","MORTGAGE",27036,31,"11-13.5","0-15"
"16411",0,4000,"A","RENT",55000,26,"0-8","0-15"
"16412",0,6400,"E","RENT",50000,23,"13.5+","0-15"
"16413",0,6000,"A","OWN",27000,27,"0-8","0-15"
"16414",0,18000,"A","RENT",56964,29,"Missing","0-15"
"16415",0,17000,"B","MORTGAGE",62000,31,"Missing","0-15"
"16416",0,20000,"B","MORTGAGE",78000,24,"8-11","0-15"
"16417",0,32000,"B","MORTGAGE",128000,27,"11-13.5","0-15"
"16418",0,11500,"A","MORTGAGE",53913,22,"0-8","0-15"
"16419",0,12000,"A","MORTGAGE",77000,25,"0-8","0-15"
"16420",0,2500,"C","RENT",20000,31,"11-13.5","0-15"
"16421",0,18500,"B","MORTGAGE",91000,30,"11-13.5","0-15"
"16422",0,10000,"B","RENT",80000,43,"11-13.5","0-15"
"16423",0,12000,"A","MORTGAGE",109000,25,"0-8","0-15"
"16424",0,2800,"D","RENT",15000,26,"13.5+","0-15"
"16425",0,10000,"B","MORTGAGE",50000,23,"8-11","0-15"
"16426",0,1000,"B","MORTGAGE",36000,44,"11-13.5","0-15"
"16427",0,5500,"C","RENT",44400,22,"11-13.5","0-15"
"16428",0,9000,"A","MORTGAGE",80000,23,"0-8","0-15"
"16429",0,9000,"A","RENT",80000,22,"0-8","0-15"
"16430",0,20000,"E","RENT",135000,34,"13.5+","0-15"
"16431",0,3000,"B","MORTGAGE",21000,22,"11-13.5","0-15"
"16432",0,20000,"D","RENT",51996,29,"Missing","15-30"
"16433",1,10000,"C","RENT",52000,23,"11-13.5","0-15"
"16434",0,12000,"B","RENT",90000,25,"11-13.5","0-15"
"16435",0,3500,"A","RENT",65000,24,"0-8","0-15"
"16436",0,11500,"C","RENT",32000,30,"13.5+","0-15"
"16437",0,2000,"A","MORTGAGE",42000,34,"0-8","15-30"
"16438",1,9000,"B","MORTGAGE",90300,27,"Missing","0-15"
"16439",0,9700,"A","RENT",71000,29,"8-11","0-15"
"16440",0,20000,"C","MORTGAGE",85000,23,"11-13.5","0-15"
"16441",0,4800,"E","RENT",62000,28,"13.5+","0-15"
"16442",0,6000,"B","RENT",42000,34,"8-11","0-15"
"16443",0,10000,"C","MORTGAGE",75000,26,"11-13.5","0-15"
"16444",0,3000,"D","RENT",42708,24,"13.5+","0-15"
"16445",0,15350,"A","MORTGAGE",45600,27,"8-11","0-15"
"16446",0,15000,"C","RENT",74424,23,"11-13.5","0-15"
"16447",0,13000,"A","MORTGAGE",1e+05,28,"8-11","0-15"
"16448",0,15000,"A","RENT",147000,34,"8-11","0-15"
"16449",0,14000,"A","MORTGAGE",94800,26,"0-8","0-15"
"16450",1,20000,"B","MORTGAGE",80400,28,"Missing","0-15"
"16451",0,3600,"A","RENT",42000,22,"0-8","0-15"
"16452",0,10000,"A","MORTGAGE",37000,28,"0-8","0-15"
